original_satellite_id,location_id,latitude,longitude,timestamp,variable_name,raw_value,calibrated_value,unit,confidence_interval_lower,confidence_interval_upper,calibration_model,model_performance_score,calibration_date,calibration_operator,ground_truth_points,validation_rmse,validation_r2,satellite_platform,atmospheric_conditions,water_vapor_content,aerosol_optical_depth
7063,LOC_9542,47.464250627727196,9.679864420646616,2022-01-04 06:00:00,chlorophyll_index,2.000274368510532,1.9359227975698636,index,1.7423305178128774,2.1295150773268503,Neural Network,0.8415585710852644,2022-01-04 17:00:00,CALIBRO_AGENT,39,0.11098103681295901,0.8773900173040816,Sentinel-3A,Clear,2.5691246267849377,0.2874262193855885
7660,LOC_5408,47.89902690367079,9.991650217072879,2022-01-04 23:00:00,chlorophyll_index,6.095412376022211,6.484176411064029,index,5.835758769957626,7.1325940521704325,Random Forest,0.9249316673685647,2022-01-04 10:00:00,Dr. Wagner,10,0.383478857253996,0.8659533064726251,Sentinel-3B,Light Cloud,0.6235177810906454,0.23302859867806508
7013,LOC_9752,47.01221224643815,9.941020770013331,2022-01-04 02:00:00,chlorophyll_index,8.43404505498422,8.72176785213665,index,7.849591066922986,9.593944637350317,Random Forest,0.784151084682484,2022-01-04 19:00:00,Dr. Fischer,47,0.7183235954408398,0.7141343173850507,Sentinel-2B,Light Cloud,2.9914345630098556,0.11493008864658687
350,LOC_8400,47.179843961503295,10.198219999825241,2022-01-04 07:00:00,turbidity_index,2.146240761146174,2.199900341073628,index,1.9799103069662651,2.419890375180991,Gradient Boosting,0.8249006596597476,2022-01-04 20:00:00,Dr. Fischer,49,0.4006643436812031,0.9158023775241217,Sentinel-3A,Heavy Cloud,2.826599648720327,0.07284162161034717
4610,LOC_6767,46.96605962714438,10.179076392330845,2022-01-04 08:00:00,turbidity_index,8.13868376935411,6.571897316795276,index,5.914707585115749,7.229087048474804,Linear Regression,0.8429211985770614,2022-01-04 13:00:00,Dr. Fischer,43,0.6402210156419673,0.9400838794530566,Landsat-8,Heavy Cloud,2.094980569439473,0.23704507976994427
4224,LOC_7898,47.61910143475862,10.383659146410164,2022-01-04 19:00:00,turbidity_index,0.8566860865134688,0.8697516573718098,index,0.7827764916346288,0.9567268231089908,Linear Regression,0.8983030478057781,2022-01-04 03:00:00,CALIBRO_AGENT,35,0.7480696658289614,0.7849001884716599,Landsat-8,Moderate Cloud,0.7761495596721997,0.28996723002103625
1276,LOC_2874,47.490299338202064,9.853353578928049,2022-01-04 21:00:00,turbidity_index,1.8175208429719376,1.5482589805790736,index,1.3934330825211663,1.7030848786369812,Linear Regression,0.7503312778611615,2022-01-05 00:00:00,Dr. Fischer,15,0.25056135932686263,0.7003975289660014,Sentinel-3B,Heavy Cloud,1.4917085743532872,0.21038315284893838
8198,LOC_3077,47.70234706019191,10.613253149576995,2022-01-04 01:00:00,turbidity_index,0.8680944623895642,0.7634892209710765,index,0.6871402988739689,0.8398381430681843,Random Forest,0.9109414067825953,2022-01-04 07:00:00,CALIBRO_AGENT,18,0.44263183666100114,0.8161074866506595,Sentinel-2B,Light Cloud,1.0122235986554995,0.13844013706670388
1188,LOC_6405,46.87436002512406,9.746478915978962,2022-01-04 03:00:00,turbidity_index,3.8599851763319606,3.466180668094976,index,3.1195626012854785,3.8127987349044736,Neural Network,0.8885298248924617,2022-01-04 01:00:00,Dr. Wagner,27,0.49323489885663363,0.7481856952216637,Sentinel-3B,Clear,2.9217009708112553,0.06840179014964938
2617,LOC_6682,46.901870110810776,10.073386846758723,2022-01-04 14:00:00,surface_temperature,8.153790350502714,7.238265484956797,°C,6.514438936461117,7.962092033452477,Linear Regression,0.8770972589285579,2022-01-04 10:00:00,Dr. Wagner,29,0.7255740126064569,0.7207532726587252,Sentinel-3A,Heavy Cloud,2.1952610246699917,0.25651118579775717
