original_satellite_id,location_id,latitude,longitude,timestamp,variable_name,raw_value,calibrated_value,unit,confidence_interval_lower,confidence_interval_upper,calibration_model,model_performance_score,calibration_date,calibration_operator,ground_truth_points,validation_rmse,validation_r2,satellite_platform,atmospheric_conditions,water_vapor_content,aerosol_optical_depth
6267,LOC_5101,47.529814851111624,10.182410129128865,2025-01-01 06:00:00,chlorophyll_index,0.813227188956964,0.7821329127948254,index,0.7039196215153429,0.8603462040743081,Gradient Boosting,0.81780535663443,2025-01-01 17:00:00,Dr. Fischer,14,0.3003362020743152,0.7774624321785786,Sentinel-2A,Heavy Cloud,1.072046728723282,0.20979480439980502
5575,LOC_8430,47.63448165976983,9.983999792573657,2025-01-01 04:00:00,chlorophyll_index,4.516988236542448,4.068791396271729,index,3.6619122566445563,4.475670535898902,Linear Regression,0.9299299676319166,2025-01-01 13:00:00,Dr. Fischer,12,0.3711959931486364,0.7340924661002144,Landsat-9,Moderate Cloud,0.6487198528422149,0.2447301461710923
861,LOC_7256,46.933849194201436,10.081518686720155,2025-01-01 17:00:00,chlorophyll_index,7.020292373089123,6.4286497939887335,index,5.78578481458986,7.071514773387608,Gradient Boosting,0.8350955823844974,2025-01-01 12:00:00,CALIBRO_AGENT,29,0.45145305411185077,0.710041992263069,Landsat-9,Moderate Cloud,0.8518489469252489,0.28519585959254906
1814,LOC_9404,47.54785448190076,9.858975014507061,2025-01-01 01:00:00,chlorophyll_index,4.417237399572595,4.635768430755275,index,4.172191587679747,5.099345273830803,Linear Regression,0.85096998045857,2025-01-01 23:00:00,Dr. Wagner,45,0.5353854753449656,0.9058005485786788,Sentinel-3A,Moderate Cloud,0.9447077164896918,0.29682936201973337
3927,LOC_5373,46.529089335815414,9.985176137672694,2025-01-01 21:00:00,turbidity_index,4.507865993292335,4.909306592783579,index,4.418375933505221,5.400237252061937,Gradient Boosting,0.8032123424836088,2025-01-01 08:00:00,CALIBRO_AGENT,30,0.5216374124660952,0.9276742724978678,Landsat-8,Moderate Cloud,1.8213408908455158,0.27769919806334575
5251,LOC_1056,47.28692845221828,10.526217627397875,2025-01-01 07:00:00,turbidity_index,1.7559180222313098,1.6821490060269446,index,1.51393410542425,1.8503639066296391,Linear Regression,0.9039038561420756,2025-01-01 18:00:00,Dr. Fischer,12,0.33686304044891413,0.8750958103091294,Landsat-8,Clear,0.8742239533499941,0.16042387045970852
1477,LOC_7558,47.510515566403114,9.631457693578865,2025-01-01 14:00:00,surface_temperature,7.697116930775907,6.852324752642133,°C,6.16709227737792,7.537557227906347,Neural Network,0.8858789416499312,2025-01-01 15:00:00,Dr. Fischer,15,0.38143223874277754,0.9088615638392535,Sentinel-2A,Heavy Cloud,0.6784120867447867,0.2507635240528577
6385,LOC_4259,47.09635769263879,10.057676047629156,2025-01-01 16:00:00,surface_temperature,1.3401625050827914,1.453877746022029,°C,1.3084899714198261,1.5992655206242319,Gradient Boosting,0.7762341250300954,2025-01-01 14:00:00,Dr. Fischer,21,0.6370561288421114,0.9053231547475068,Landsat-9,Light Cloud,2.3519480991763215,0.2464446461053768
3891,LOC_7129,47.81015951688057,9.93714957629313,2025-01-04 03:00:00,chlorophyll_index,5.58091602839412,5.113461806687795,index,4.602115626019016,5.624807987356575,Random Forest,0.7755108271160746,2025-01-04 14:00:00,Dr. Fischer,18,0.7853049973480848,0.9358463242187552,Landsat-8,Moderate Cloud,2.4074344240000696,0.24366952941522857
3452,LOC_9273,47.65624324997938,10.822294203577258,2025-01-04 13:00:00,chlorophyll_index,2.099650837275282,1.9921684701036462,index,1.7929516230932816,2.191385317114011,Random Forest,0.9048345117137485,2025-01-04 01:00:00,Dr. Wagner,50,0.620842387895806,0.7634442251111568,Landsat-8,Heavy Cloud,1.9024954724744043,0.24716631809120432
